"season_type","season","week","game_date","matchup","home_team","away_team","away_score","home_score","total","total_line","spread","spread_line","div_game","roof","surface"
"REG",2015,17,"2016-01-03","CHIDET","CHI","DET",24,20,44,45,-4,-2.5,1,"outdoors","grass"
"REG",2015,17,"2016-01-03","HOUJAX","HOU","JAX",6,30,36,45,24,5,1,"closed","fieldturf"
"REG",2015,17,"2016-01-03","GBMIN","GB","MIN",20,13,33,44,-7,3,1,"outdoors","grass"
"REG",2015,17,"2016-01-03","MIANE","MIA","NE",10,20,30,46.5,10,-10,1,"outdoors","grass"
"REG",2015,17,"2016-01-03","ATLNO","ATL","NO",20,17,37,53.5,-3,6,1,"dome","fieldturf"
"REG",2015,17,"2016-01-03","BUFNYJ","BUF","NYJ",17,22,39,41,5,-2.5,1,"outdoors","a_turf"
"REG",2015,17,"2016-01-03","KCLV","KC","LV",17,23,40,43.5,6,6.5,1,"outdoors","grass"
"REG",2015,17,"2016-01-03","NYGPHI","NYG","PHI",35,30,65,51,-5,4,1,"outdoors","fieldturf"
"REG",2015,17,"2016-01-03","CLEPIT","CLE","PIT",28,12,40,47,-16,-13,1,"outdoors","grass"
"REG",2015,17,"2016-01-03","DENLAC","DEN","LAC",20,27,47,42,7,10,1,"outdoors","grass"
"REG",2015,17,"2016-01-03","ARISEA","ARI","SEA",36,6,42,46.5,-30,6,1,"closed","grass"
"REG",2015,17,"2016-01-03","SFLA","SF","LA",16,19,35,39,3,-3,1,"outdoors","grass"
"REG",2015,17,"2016-01-03","CARTB","CAR","TB",10,38,48,44,28,10,1,"outdoors","grass"
"REG",2015,17,"2016-01-03","INDTEN","IND","TEN",24,30,54,39,6,3.5,1,"closed","fieldturf"
"REG",2015,17,"2016-01-03","DALWAS","DAL","WAS",34,23,57,41,-11,3,1,"closed","matrixturf"
"POST",2015,18,"2016-01-10","WASGB","WAS","GB",35,18,53,47,-17,2,0,"outdoors","grass"
"POST",2015,18,"2016-01-09","HOUKC","HOU","KC",30,0,30,39.5,-30,-3,0,"closed","fieldturf"
"POST",2015,18,"2016-01-09","CINPIT","CIN","PIT",18,16,34,46,-2,-2,1,"outdoors","fieldturf"
"POST",2015,18,"2016-01-10","MINSEA","MIN","SEA",10,9,19,40,-1,-4,0,"outdoors","fieldturf"
"POST",2015,19,"2016-01-16","ARIGB","ARI","GB",20,26,46,49,6,7,0,"closed","grass"
"POST",2015,19,"2016-01-16","NEKC","NE","KC",20,27,47,44,7,6,0,"outdoors","fieldturf"
"POST",2015,19,"2016-01-17","DENPIT","DEN","PIT",16,23,39,41.5,7,7,0,"outdoors","grass"
"POST",2015,19,"2016-01-17","CARSEA","CAR","SEA",24,31,55,41.5,7,2.5,0,"outdoors","grass"
"POST",2015,20,"2016-01-24","CARARI","CAR","ARI",15,49,64,47,34,3.5,0,"outdoors","grass"
"POST",2015,20,"2016-01-24","DENNE","DEN","NE",18,20,38,45,2,-2.5,0,"outdoors","grass"
"POST",2015,21,"2016-02-07","DENCAR","DEN","CAR",10,24,34,43,14,-4.5,0,"outdoors","grass"
"REG",2016,1,"2016-09-11","BALBUF","BAL","BUF",7,13,20,44.5,6,3,0,"outdoors","grass"
"REG",2016,1,"2016-09-08","DENCAR","DEN","CAR",20,21,41,40.5,1,-3,0,"outdoors","grass"
"REG",2016,1,"2016-09-11","HOUCHI","HOU","CHI",14,23,37,43,9,5.5,0,"closed","fieldturf"
"REG",2016,1,"2016-09-11","NYJCIN","NYJ","CIN",23,22,45,42,-1,1,0,"outdoors","fieldturf"
"REG",2016,1,"2016-09-11","PHICLE","PHI","CLE",10,29,39,41,19,3.5,0,"outdoors","grass"
"REG",2016,1,"2016-09-11","INDDET","IND","DET",39,35,74,51.5,-4,2.5,0,"open","fieldturf"
"REG",2016,1,"2016-09-11","JAXGB","JAX","GB",27,23,50,47,-4,-3.5,0,"outdoors","grass"
"REG",2016,1,"2016-09-12","SFLA","SF","LA",0,28,28,44,28,-2.5,1,"outdoors","grass"
"REG",2016,1,"2016-09-11","SEAMIA","SEA","MIA",10,12,22,43.5,2,10.5,0,"outdoors","fieldturf"
"REG",2016,1,"2016-09-11","TENMIN","TEN","MIN",25,16,41,40,-9,-2.5,0,"outdoors","grass"
"REG",2016,1,"2016-09-11","ARINE","ARI","NE",23,21,44,44.5,-2,9,0,"closed","grass"
"REG",2016,1,"2016-09-11","DALNYG","DAL","NYG",20,19,39,47.5,-1,1,1,"closed","matrixturf"
"REG",2016,1,"2016-09-11","NOLV","NO","LV",35,34,69,50,-1,2.5,0,"dome","sportturf"
"REG",2016,1,"2016-09-12","WASPIT","WAS","PIT",38,16,54,49,-22,-2.5,0,"outdoors","grass"
"REG",2016,1,"2016-09-11","KCLAC","KC","LAC",27,33,60,45.5,6,6.5,1,"outdoors","grass"
"REG",2016,1,"2016-09-11","ATLTB","ATL","TB",31,24,55,46.5,-7,2.5,1,"dome","fieldturf"
"REG",2016,2,"2016-09-18","LVATL","LV","ATL",35,28,63,47.5,-7,4,0,"outdoors","grass"
"REG",2016,2,"2016-09-18","CLEBAL","CLE","BAL",25,20,45,42,-5,-4,1,"outdoors","grass"
"REG",2016,2,"2016-09-18","PITCIN","PIT","CIN",16,24,40,48,8,3,1,"outdoors","grass"
"REG",2016,2,"2016-09-18","WASDAL","WAS","DAL",27,23,50,47,-4,3.5,1,"outdoors","grass"
"REG",2016,2,"2016-09-18","MINGB","MIN","GB",14,17,31,43,3,-1.5,1,"dome","sportturf"
"REG",2016,2,"2016-09-18","DENIND","DEN","IND",20,34,54,47,14,5,0,"outdoors","grass"
"REG",2016,2,"2016-09-18","LACJAX","LAC","JAX",14,38,52,47.5,24,3,0,"outdoors","grass"
"REG",2016,2,"2016-09-18","HOUKC","HOU","KC",12,19,31,41.5,7,-1,0,"closed","fieldturf"
"REG",2016,2,"2016-09-18","NEMIA","NE","MIA",24,31,55,42,7,5.5,1,"outdoors","fieldturf"
"REG",2016,2,"2016-09-18","NYGNO","NYG","NO",13,16,29,54,3,3.5,0,"outdoors","fieldturf"
"REG",2016,2,"2016-09-15","BUFNYJ","BUF","NYJ",37,31,68,40.5,-6,1.5,1,"outdoors","a_turf"
"REG",2016,2,"2016-09-19","CHIPHI","CHI","PHI",29,14,43,42.5,-15,3,0,"outdoors","grass"
"REG",2016,2,"2016-09-18","LASEA","LA","SEA",3,9,12,38,6,-5.5,1,"outdoors","grass"
"REG",2016,2,"2016-09-18","CARSF","CAR","SF",27,46,73,44.5,19,12,0,"outdoors","grass"
"REG",2016,2,"2016-09-18","ARITB","ARI","TB",7,40,47,49.5,33,7.5,0,"closed","grass"
"REG",2016,2,"2016-09-18","DETTEN","DET","TEN",16,15,31,48,-1,6,0,"dome","fieldturf"
"REG",2016,3,"2016-09-25","BUFARI","BUF","ARI",18,33,51,48,15,-5,0,"outdoors","a_turf"
"REG",2016,3,"2016-09-26","NOATL","NO","ATL",45,32,77,54,-13,2.5,1,"dome","sportturf"
"REG",2016,3,"2016-09-25","JAXBAL","JAX","BAL",19,17,36,45,-2,-1,0,"outdoors","grass"
"REG",2016,3,"2016-09-25","DALCHI","DAL","CHI",17,31,48,45,14,6.5,0,"closed","matrixturf"
"REG",2016,3,"2016-09-25","MIACLE","MIA","CLE",24,30,54,42,6,10,0,"outdoors","grass"
"REG",2016,3,"2016-09-25","CINDEN","CIN","DEN",29,17,46,42,-12,3.5,0,"outdoors","fieldturf"
"REG",2016,3,"2016-09-25","GBDET","GB","DET",27,34,61,47.5,7,6,1,"outdoors","grass"
"REG",2016,3,"2016-09-22","NEHOU","NE","HOU",0,27,27,38.5,27,1,0,"outdoors","fieldturf"
"REG",2016,3,"2016-09-25","TBLA","TB","LA",37,32,69,40.5,-5,3.5,0,"outdoors","grass"
"REG",2016,3,"2016-09-25","CARMIN","CAR","MIN",22,10,32,43,-12,6,0,"outdoors","grass"
"REG",2016,3,"2016-09-25","KCNYJ","KC","NYJ",3,24,27,44.5,21,3,0,"outdoors","grass"
"REG",2016,3,"2016-09-25","TENLV","TEN","LV",17,10,27,47,-7,-1.5,0,"outdoors","grass"
"REG",2016,3,"2016-09-25","PHIPIT","PHI","PIT",3,34,37,46.5,31,-3.5,0,"outdoors","grass"
"REG",2016,3,"2016-09-25","INDLAC","IND","LAC",22,26,48,51.5,4,1.5,0,"closed","fieldturf"
"REG",2016,3,"2016-09-25","SEASF","SEA","SF",18,37,55,42,19,10.5,1,"outdoors","fieldturf"
"REG",2016,3,"2016-09-25","NYGWAS","NYG","WAS",29,27,56,47,-2,3.5,1,"outdoors","fieldturf"
"REG",2016,4,"2016-10-02","NEBUF","NE","BUF",16,0,16,41,-16,3.5,1,"outdoors","fieldturf"
"REG",2016,4,"2016-10-02","ATLCAR","ATL","CAR",33,48,81,48.5,15,-2.5,1,"dome","fieldturf"
"REG",2016,4,"2016-10-02","WASCLE","WAS","CLE",20,31,51,48,11,7.5,0,"outdoors","grass"
"REG",2016,4,"2016-10-02","SFDAL","SF","DAL",24,17,41,44,-7,-1,0,"outdoors","grass"
"REG",2016,4,"2016-10-02","TBDEN","TB","DEN",27,7,34,43,-20,-3.5,0,"outdoors","grass"
"REG",2016,4,"2016-10-02","CHIDET","CHI","DET",14,17,31,48,3,-3,1,"outdoors","grass"
"REG",2016,4,"2016-10-02","JAXIND","JAX","IND",27,30,57,48,3,1,1,"outdoors","grass"
"REG",2016,4,"2016-10-02","PITKC","PIT","KC",14,43,57,48,29,3,0,"outdoors","grass"
"REG",2016,4,"2016-10-02","ARILA","ARI","LA",17,13,30,43.5,-4,10,1,"closed","grass"
"REG",2016,4,"2016-09-29","CINMIA","CIN","MIA",7,22,29,46,15,7.5,0,"outdoors","fieldturf"
"REG",2016,4,"2016-10-02","LACNO","LAC","NO",35,34,69,54,-1,4,0,"outdoors","grass"
"REG",2016,4,"2016-10-03","MINNYG","MIN","NYG",10,24,34,42.5,14,3.5,0,"dome","sportturf"
"REG",2016,4,"2016-10-02","BALLV","BAL","LV",28,27,55,45,-1,3.5,0,"outdoors","grass"
"REG",2016,4,"2016-10-02","NYJSEA","NYJ","SEA",27,17,44,40,-10,-1,0,"outdoors","fieldturf"
"REG",2016,4,"2016-10-02","HOUTEN","HOU","TEN",20,27,47,40,7,4,1,"closed","fieldturf"
"REG",2016,5,"2016-10-06","SFARI","SF","ARI",33,21,54,42.5,-12,-3.5,1,"outdoors","grass"
"REG",2016,5,"2016-10-09","DENATL","DEN","ATL",23,16,39,44.5,-7,3.5,0,"outdoors","grass"
"REG",2016,5,"2016-10-09","LABUF","LA","BUF",30,19,49,41.5,-11,-2.5,0,"outdoors","grass"
"REG",2016,5,"2016-10-09","INDCHI","IND","CHI",23,29,52,47.5,6,4,0,"open","fieldturf"
"REG",2016,5,"2016-10-09","DALCIN","DAL","CIN",14,28,42,46,14,-2.5,0,"closed","matrixturf"
"REG",2016,5,"2016-10-09","MINHOU","MIN","HOU",13,31,44,39,18,6,0,"dome","sportturf"
"REG",2016,5,"2016-10-09","CLENE","CLE","NE",33,13,46,47.5,-20,-10,0,"outdoors","grass"
"REG",2016,5,"2016-10-09","GBNYG","GB","NYG",16,23,39,49,7,7,0,"outdoors","grass"
"REG",2016,5,"2016-10-09","PITNYJ","PIT","NYJ",13,31,44,50,18,10,0,"outdoors","grass"
"REG",2016,5,"2016-10-09","DETPHI","DET","PHI",23,24,47,46,1,-3.5,0,"dome","fieldturf"
"REG",2016,5,"2016-10-09","LVLAC","LV","LAC",31,34,65,50.5,3,3.5,1,"outdoors","grass"
"REG",2016,5,"2016-10-10","CARTB","CAR","TB",17,14,31,46.5,-3,6,1,"outdoors","grass"
"REG",2016,5,"2016-10-09","MIATEN","MIA","TEN",30,17,47,44.5,-13,2.5,0,"outdoors","grass"
"REG",2016,5,"2016-10-09","BALWAS","BAL","WAS",16,10,26,44.5,-6,4,0,"outdoors","grass"
"REG",2016,6,"2016-10-16","SEAATL","SEA","ATL",24,26,50,45.5,2,7,0,"outdoors","fieldturf"
"REG",2016,6,"2016-10-16","NYGBAL","NYG","BAL",23,27,50,42.5,4,3.5,0,"outdoors","fieldturf"
"REG",2016,6,"2016-10-16","NOCAR","NO","CAR",38,41,79,53.5,3,-2.5,1,"dome","sportturf"
"REG",2016,6,"2016-10-16","NECIN","NE","CIN",17,35,52,48.5,18,7.5,0,"outdoors","fieldturf"
"REG",2016,6,"2016-10-16","TENCLE","TEN","CLE",26,28,54,45,2,7.5,0,"outdoors","grass"
"REG",2016,6,"2016-10-16","GBDAL","GB","DAL",30,16,46,47,-14,5,0,"outdoors","grass"
"REG",2016,6,"2016-10-13","LACDEN","LAC","DEN",13,21,34,44,8,-3,1,"outdoors","grass"
"REG",2016,6,"2016-10-16","HOUIND","HOU","IND",23,26,49,47.5,3,3,1,"closed","fieldturf"
"REG",2016,6,"2016-10-16","CHIJAX","CHI","JAX",17,16,33,46,-1,2.5,0,"outdoors","grass"
"REG",2016,6,"2016-10-16","LVKC","LV","KC",26,10,36,46.5,-16,-1,1,"outdoors","grass"
"REG",2016,6,"2016-10-16","DETLA","DET","LA",28,31,59,44,3,2.5,0,"dome","fieldturf"
"REG",2016,6,"2016-10-17","ARINYJ","ARI","NYJ",3,28,31,46,25,7.5,0,"closed","grass"
"REG",2016,6,"2016-10-16","WASPHI","WAS","PHI",20,27,47,45,7,-3,1,"outdoors","grass"
"REG",2016,6,"2016-10-16","MIAPIT","MIA","PIT",15,30,45,49.5,15,-7.5,0,"outdoors","grass"
"REG",2016,6,"2016-10-16","BUFSF","BUF","SF",16,45,61,44,29,7.5,0,"outdoors","a_turf"
"REG",2016,7,"2016-10-23","NYJBAL","NYJ","BAL",16,24,40,40.5,8,2,0,"outdoors","fieldturf"
"REG",2016,7,"2016-10-23","MIABUF","MIA","BUF",25,28,53,46,3,-2.5,1,"outdoors","grass"
"REG",2016,7,"2016-10-20","GBCHI","GB","CHI",10,26,36,46.5,16,7.5,1,"outdoors","grass"
"REG",2016,7,"2016-10-23","CINCLE","CIN","CLE",17,31,48,46.5,14,11.5,1,"outdoors","fieldturf"
"REG",2016,7,"2016-10-24","DENHOU","DEN","HOU",9,27,36,40,18,8.5,0,"outdoors","grass"
"REG",2016,7,"2016-10-23","TENIND","TEN","IND",34,26,60,48.5,-8,4,1,"outdoors","grass"
"REG",2016,7,"2016-10-23","PHIMIN","PHI","MIN",10,21,31,39,11,-2.5,0,"outdoors","grass"
"REG",2016,7,"2016-10-23","PITNE","PIT","NE",27,16,43,49,-11,-7.5,0,"outdoors","grass"
"REG",2016,7,"2016-10-23","KCNO","KC","NO",21,27,48,51,6,6,0,"outdoors","grass"
"REG",2016,7,"2016-10-23","LANYG","LA","NYG",17,10,27,44.5,-7,-3,0,"outdoors","grass"
"REG",2016,7,"2016-10-23","JAXLV","JAX","LV",33,16,49,47.5,-17,1.5,0,"outdoors","grass"
"REG",2016,7,"2016-10-23","ATLLAC","ATL","LAC",33,30,63,52.5,-3,4.5,0,"dome","fieldturf"
"REG",2016,7,"2016-10-23","ARISEA","ARI","SEA",6,6,12,43,0,2.5,1,"closed","grass"
"REG",2016,7,"2016-10-23","SFTB","SF","TB",34,17,51,45,-17,1,0,"outdoors","grass"
"REG",2016,7,"2016-10-23","DETWAS","DET","WAS",17,20,37,50,3,-1,0,"dome","fieldturf"
"REG",2016,8,"2016-10-30","CARARI","CAR","ARI",20,30,50,45.5,10,2.5,0,"outdoors","grass"
"REG",2016,8,"2016-10-30","HOUDET","HOU","DET",13,20,33,46.5,7,1,0,"closed","fieldturf"
"REG",2016,8,"2016-10-30","ATLGB","ATL","GB",32,33,65,51,1,3,0,"dome","fieldturf"
"REG",2016,8,"2016-10-27","TENJAX","TEN","JAX",22,36,58,43.5,14,3,1,"outdoors","grass"
"REG",2016,8,"2016-10-30","INDKC","IND","KC",30,14,44,50.5,-16,-3,0,"closed","fieldturf"
"REG",2016,8,"2016-10-31","CHIMIN","CHI","MIN",10,20,30,39.5,10,-5.5,1,"outdoors","grass"
"REG",2016,8,"2016-10-30","BUFNE","BUF","NE",41,25,66,48,-16,-5.5,1,"outdoors","a_turf"
"REG",2016,8,"2016-10-30","CLENYJ","CLE","NYJ",31,28,59,45.5,-3,-2.5,0,"outdoors","grass"
"REG",2016,8,"2016-10-30","TBLV","TB","LV",30,24,54,48,-6,1,0,"outdoors","grass"
"REG",2016,8,"2016-10-30","DALPHI","DAL","PHI",23,29,52,44,6,5,1,"closed","matrixturf"
"REG",2016,8,"2016-10-30","DENLAC","DEN","LAC",19,27,46,43,8,3.5,1,"outdoors","grass"
"REG",2016,8,"2016-10-30","NOSEA","NO","SEA",20,25,45,50,5,-1,0,"dome","sportturf"
"REG",2016,8,"2016-10-30","CINWAS","CIN","WAS",27,27,54,49,0,3,0,"outdoors","grass"
"REG",2016,9,"2016-11-03","TBATL","TB","ATL",43,28,71,49,-15,-4.5,1,"outdoors","grass"
"REG",2016,9,"2016-11-07","SEABUF","SEA","BUF",25,31,56,43.5,6,5.5,0,"outdoors","fieldturf"
"REG",2016,9,"2016-11-06","LACAR","LA","CAR",13,10,23,44.5,-3,-3,0,"outdoors","grass"
"REG",2016,9,"2016-11-06","CLEDAL","CLE","DAL",35,10,45,49,-25,-7,0,"outdoors","grass"
"REG",2016,9,"2016-11-06","LVDEN","LV","DEN",20,30,50,44.5,10,1,1,"outdoors","grass"
"REG",2016,9,"2016-11-06","MINDET","MIN","DET",22,16,38,42.5,-6,4,1,"dome","sportturf"
"REG",2016,9,"2016-11-06","GBIND","GB","IND",31,26,57,52,-5,7.5,0,"outdoors","grass"
"REG",2016,9,"2016-11-06","KCJAX","KC","JAX",14,19,33,42.5,5,7,0,"outdoors","grass"
"REG",2016,9,"2016-11-06","SFNO","SF","NO",41,23,64,53,-18,-5,0,"outdoors","grass"
"REG",2016,9,"2016-11-06","MIANYJ","MIA","NYJ",23,27,50,45,4,3.5,1,"outdoors","grass"
"REG",2016,9,"2016-11-06","NYGPHI","NYG","PHI",23,28,51,42.5,5,3,1,"outdoors","fieldturf"
"REG",2016,9,"2016-11-06","BALPIT","BAL","PIT",14,21,35,46,7,-3.5,1,"outdoors","grass"
"REG",2016,9,"2016-11-06","LACTEN","LAC","TEN",35,43,78,47.5,8,3.5,0,"outdoors","grass"
"REG",2016,10,"2016-11-13","PHIATL","PHI","ATL",15,24,39,48.5,9,2,0,"outdoors","grass"
"REG",2016,10,"2016-11-13","TBCHI","TB","CHI",10,36,46,45,26,-2.5,0,"outdoors","grass"
"REG",2016,10,"2016-11-14","NYGCIN","NYG","CIN",20,21,41,49.5,1,-1,0,"outdoors","fieldturf"
"REG",2016,10,"2016-11-10","BALCLE","BAL","CLE",7,28,35,44,21,7.5,1,"outdoors","grass"
"REG",2016,10,"2016-11-13","PITDAL","PIT","DAL",35,30,65,50.5,-5,3,0,"outdoors","grass"
"REG",2016,10,"2016-11-13","NODEN","NO","DEN",25,23,48,50,-2,3,0,"dome","sportturf"
"REG",2016,10,"2016-11-13","TENGB","TEN","GB",25,47,72,48.5,22,-3,0,"outdoors","grass"
"REG",2016,10,"2016-11-13","JAXHOU","JAX","HOU",24,21,45,42,-3,3,1,"outdoors","grass"
"REG",2016,10,"2016-11-13","CARKC","CAR","KC",20,17,37,44,-3,3,0,"outdoors","grass"
"REG",2016,10,"2016-11-13","NYJLA","NYJ","LA",9,6,15,39,-3,-1,0,"outdoors","fieldturf"
"REG",2016,10,"2016-11-13","LACMIA","LAC","MIA",31,24,55,48.5,-7,4,0,"outdoors","grass"
"REG",2016,10,"2016-11-13","WASMIN","WAS","MIN",20,26,46,42,6,2.5,0,"outdoors","grass"
"REG",2016,10,"2016-11-13","NESEA","NE","SEA",31,24,55,49.5,-7,7.5,0,"outdoors","fieldturf"
"REG",2016,10,"2016-11-13","ARISF","ARI","SF",20,23,43,46.5,3,14,1,"closed","grass"
"REG",2016,11,"2016-11-20","MINARI","MIN","ARI",24,30,54,39.5,6,2,0,"dome","sportturf"
"REG",2016,11,"2016-11-20","DALBAL","DAL","BAL",17,27,44,44.5,10,7,0,"closed","matrixturf"
"REG",2016,11,"2016-11-20","CINBUF","CIN","BUF",16,12,28,48,-4,2.5,0,"outdoors","fieldturf"
"REG",2016,11,"2016-11-20","NYGCHI","NYG","CHI",16,22,38,41.5,6,7,0,"outdoors","fieldturf"
"REG",2016,11,"2016-11-20","WASGB","WAS","GB",24,42,66,48.5,18,2.5,0,"outdoors","grass"
"REG",2016,11,"2016-11-21","LVHOU","LV","HOU",20,27,47,45.5,7,6.5,0,"outdoors","grass"
"REG",2016,11,"2016-11-20","DETJAX","DET","JAX",19,26,45,47,7,5.5,0,"dome","fieldturf"
"REG",2016,11,"2016-11-20","LAMIA","LA","MIA",14,10,24,39,-4,1,0,"outdoors","grass"
"REG",2016,11,"2016-11-20","SFNE","SF","NE",30,17,47,51.5,-13,-10.5,0,"outdoors","grass"
"REG",2016,11,"2016-11-17","CARNO","CAR","NO",20,23,43,52.5,3,3.5,1,"outdoors","grass"
"REG",2016,11,"2016-11-20","SEAPHI","SEA","PHI",15,26,41,43,11,6.5,0,"outdoors","fieldturf"
"REG",2016,11,"2016-11-20","CLEPIT","CLE","PIT",24,9,33,45.5,-15,-8,1,"outdoors","grass"
"REG",2016,11,"2016-11-20","KCTB","KC","TB",19,17,36,45,-2,7,0,"outdoors","grass"
"REG",2016,11,"2016-11-20","INDTEN","IND","TEN",17,24,41,53.5,7,3,1,"closed","fieldturf"
"REG",2016,12,"2016-11-27","ATLARI","ATL","ARI",19,38,57,49,19,3.5,0,"dome","fieldturf"
"REG",2016,12,"2016-11-27","LVCAR","LV","CAR",32,35,67,48.5,3,3.5,0,"outdoors","grass"
"REG",2016,12,"2016-11-27","BALCIN","BAL","CIN",14,19,33,42,5,3.5,1,"outdoors","grass"
"REG",2016,12,"2016-11-28","PHIGB","PHI","GB",27,13,40,47,-14,4,0,"outdoors","grass"
"REG",2016,12,"2016-11-27","BUFJAX","BUF","JAX",21,28,49,43.5,7,8.5,0,"outdoors","a_turf"
"REG",2016,12,"2016-11-27","DENKC","DEN","KC",30,27,57,40,-3,3.5,1,"outdoors","grass"
"REG",2016,12,"2016-11-27","NOLA","NO","LA",21,49,70,46,28,7.5,0,"dome","sportturf"
"REG",2016,12,"2016-11-24","DETMIN","DET","MIN",13,16,29,42,3,2,1,"dome","fieldturf"
"REG",2016,12,"2016-11-27","NYJNE","NYJ","NE",22,17,39,48,-5,-9,1,"outdoors","fieldturf"
"REG",2016,12,"2016-11-27","CLENYG","CLE","NYG",27,13,40,47,-14,-6.5,0,"outdoors","grass"
"REG",2016,12,"2016-11-24","INDPIT","IND","PIT",28,7,35,50,-21,-8,0,"closed","fieldturf"
"REG",2016,12,"2016-11-27","HOULAC","HOU","LAC",21,13,34,45.5,-8,-2.5,0,"closed","fieldturf"
"REG",2016,12,"2016-11-27","TBSEA","TB","SEA",5,14,19,46,9,-5,0,"outdoors","grass"
"REG",2016,12,"2016-11-27","MIASF","MIA","SF",24,31,55,44.5,7,7,0,"outdoors","grass"
"REG",2016,12,"2016-11-27","CHITEN","CHI","TEN",27,21,48,41.5,-6,-6.5,0,"outdoors","grass"
"REG",2016,12,"2016-11-24","DALWAS","DAL","WAS",26,31,57,53,5,5.5,1,"closed","matrixturf"
"REG",2016,13,"2016-12-04","LVBUF","LV","BUF",24,38,62,48.5,14,3,0,"outdoors","grass"
"REG",2016,13,"2016-12-04","SEACAR","SEA","CAR",7,40,47,44,33,8.5,0,"outdoors","fieldturf"
"REG",2016,13,"2016-12-01","MINDAL","MIN","DAL",17,15,32,43.5,-2,-3,0,"dome","sportturf"
"REG",2016,13,"2016-12-04","JAXDEN","JAX","DEN",20,10,30,39,-10,-3.5,0,"outdoors","grass"
"REG",2016,13,"2016-12-04","NODET","NO","DET",28,13,41,53,-15,6.5,0,"dome","sportturf"
"REG",2016,13,"2016-12-04","GBHOU","GB","HOU",13,21,34,44.5,8,7,0,"outdoors","grass"
"REG",2016,13,"2016-12-05","NYJIND","NYJ","IND",41,10,51,48.5,-31,1,0,"outdoors","fieldturf"
"REG",2016,13,"2016-12-04","ATLKC","ATL","KC",29,28,57,50,-1,5,0,"dome","fieldturf"
"REG",2016,13,"2016-12-04","NELA","NE","LA",10,26,36,44.5,16,13,0,"outdoors","fieldturf"
"REG",2016,13,"2016-12-04","BALMIA","BAL","MIA",6,38,44,41.5,32,3.5,0,"outdoors","grass"
"REG",2016,13,"2016-12-04","PITNYG","PIT","NYG",14,24,38,49.5,10,7,0,"outdoors","grass"
"REG",2016,13,"2016-12-04","CINPHI","CIN","PHI",14,32,46,42,18,1,0,"outdoors","fieldturf"
"REG",2016,13,"2016-12-04","CHISF","CHI","SF",6,26,32,44,20,0,0,"outdoors","grass"
"REG",2016,13,"2016-12-04","LACTB","LAC","TB",28,21,49,49,-7,3.5,0,"outdoors","grass"
"REG",2016,13,"2016-12-04","ARIWAS","ARI","WAS",23,31,54,48.5,8,2.5,0,"closed","grass"
"REG",2016,14,"2016-12-11","MIAARI","MIA","ARI",23,26,49,44,3,-2,0,"outdoors","grass"
"REG",2016,14,"2016-12-11","LAATL","LA","ATL",42,14,56,44,-28,-4.5,0,"outdoors","grass"
"REG",2016,14,"2016-12-12","NEBAL","NE","BAL",23,30,53,45.5,7,6,0,"outdoors","fieldturf"
"REG",2016,14,"2016-12-11","DETCHI","DET","CHI",17,20,37,42,3,7.5,1,"dome","fieldturf"
"REG",2016,14,"2016-12-11","CLECIN","CLE","CIN",23,10,33,42,-13,-4,1,"outdoors","grass"
"REG",2016,14,"2016-12-11","NYGDAL","NYG","DAL",7,10,17,47,3,-3.5,1,"outdoors","fieldturf"
"REG",2016,14,"2016-12-11","TENDEN","TEN","DEN",10,13,23,44,3,2,0,"outdoors","grass"
"REG",2016,14,"2016-12-11","INDHOU","IND","HOU",22,17,39,47.5,-5,6.5,1,"closed","fieldturf"
"REG",2016,14,"2016-12-11","JAXMIN","JAX","MIN",25,16,41,38,-9,-3,0,"outdoors","grass"
"REG",2016,14,"2016-12-11","TBNO","TB","NO",11,16,27,52,5,2,1,"outdoors","grass"
"REG",2016,14,"2016-12-11","SFNYJ","SF","NYJ",23,17,40,42.5,-6,3,0,"outdoors","grass"
"REG",2016,14,"2016-12-08","KCLV","KC","LV",13,21,34,46,8,3.5,1,"outdoors","grass"
"REG",2016,14,"2016-12-11","BUFPIT","BUF","PIT",27,20,47,45.5,-7,-1,0,"outdoors","a_turf"
"REG",2016,14,"2016-12-11","CARLAC","CAR","LAC",16,28,44,48.5,12,1,0,"outdoors","grass"
"REG",2016,14,"2016-12-11","GBSEA","GB","SEA",10,38,48,47,28,-3,0,"outdoors","grass"
"REG",2016,14,"2016-12-11","PHIWAS","PHI","WAS",27,22,49,48.5,-5,-1.5,1,"outdoors","grass"
"REG",2016,15,"2016-12-19","WASCAR","WAS","CAR",26,15,41,50.5,-11,7,0,"outdoors","grass"
"REG",2016,15,"2016-12-18","BUFCLE","BUF","CLE",13,33,46,43.5,20,10.5,0,"outdoors","a_turf"
"REG",2016,15,"2016-12-18","NYGDET","NYG","DET",6,17,23,42.5,11,4,0,"outdoors","fieldturf"
"REG",2016,15,"2016-12-18","CHIGB","CHI","GB",30,27,57,40,-3,-4.5,1,"outdoors","grass"
"REG",2016,15,"2016-12-18","MININD","MIN","IND",34,6,40,44.5,-28,5,0,"dome","sportturf"
"REG",2016,15,"2016-12-18","HOUJAX","HOU","JAX",20,21,41,39.5,1,3.5,1,"closed","fieldturf"
"REG",2016,15,"2016-12-15","SEALA","SEA","LA",3,24,27,39.5,21,15,1,"outdoors","fieldturf"
"REG",2016,15,"2016-12-17","NYJMIA","NYJ","MIA",34,13,47,40,-21,-2.5,1,"outdoors","fieldturf"
