Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Lng,Y/Tgt,R/G,Y/G,Fmb,Years
35,Christian Kirk,ARI,23,WR,13,13,108,68,63.00%,709,10.4,3,31,69,6.6,5.2,54.5,0,2019
83,Christian Kirk,ARI,24,WR,14,10,79,48,60.80%,621,12.9,6,30,80,7.9,3.4,44.4,1,2020
24,Christian Kirk,ARI,25,WR,17,11,103,77,74.80%,982,12.8,5,44,50,9.5,4.5,57.8,0,2021
18,Christian Kirk,JAX,26,WR,17,17,133,84,63.20%,1108,13.2,8,55,49,8.3,4.9,65.2,1,2022
104,Christian Watson,GNB,23,WR,14,11,66,41,62.10%,611,14.9,7,28,63,9.3,2.9,43.6,0,2022
274,Clarence Coleman,BUF,23,WR,14,0,17,8,47.10%,69,8.6,0,5,12,4.1,0.6,4.9,0,2003
157,Clarence Moore,BAL,22,WR,15,6,58,24,41.40%,293,12.2,4,18,52,5.1,1.6,19.5,0,2004
343,Clarence Moore,BAL,23,WR,4,1,19,3,15.80%,59,19.7,0,3,24,3.1,0.8,14.8,0,2005
371,Clarence Moore,BAL,24,WR,10,1,6,2,33.30%,1,0.5,1,1,4,0.2,0.2,0.1,0,2006
377,Cliff Russell,WAS,24,WR,3,0,2,2,100.00%,10,5,0,0,7,5,0.7,3.3,0,2003
433,Cliff Russell,CIN,25,WR,13,1,3,1,33.30%,21,21,0,1,21,7,0.1,1.6,2,2004
379,Cliff Russell,MIA,27,WR,3,0,2,2,100.00%,14,7,0,1,9,7,0.7,4.7,0,2006
461,Cliff Russell,DEN,29,WR,2,0,2,0,0.00%,0,,0,0,0,0,0,0,0,2008
385,Clyde Gates,MIA,25,WR,15,0,,2,0.00%,19,9.5,0,1,11,,0.1,1.3,0,2011
217,Clyde Gates,NYJ,26,WR,11,2,33,16,48.50%,224,14,0,12,42,6.8,1.5,20.4,0,2012
239,Clyde Gates,NYJ,27,WR,6,2,24,12,50.00%,122,10.2,0,5,34,5.1,2,20.3,0,2013
215,Cobi Hamilton,PIT,26,WR,11,8,28,17,60.70%,234,13.8,2,13,39,8.4,1.5,21.3,0,2016
437,Cobi Hamilton,HOU,27,WR,3,1,6,1,16.70%,8,8,0,1,8,1.3,0.3,2.7,0,2017
214,Cody Core,CIN,22,WR,8,4,27,17,63.00%,200,11.8,0,7,50,7.4,2.1,25,0,2016
462,Cody Core,CIN,23,WR,13,0,4,0,0.00%,0,,0,0,0,0,0,0,,2017
255,Cody Core,CIN,24,WR,14,3,28,13,46.40%,160,12.3,1,7,30,5.7,0.9,11.4,0,2018
374,Cody Core,NYG,25,WR,16,0,5,3,60.00%,28,9.3,0,2,11,5.6,0.2,1.8,0,2019
412,Cody Hollister,TEN,26,WR,5,0,2,2,100.00%,13,6.5,0,0,11,6.5,0.4,2.6,0,2019
459,Cody Hollister,TEN,27,WR,2,0,1,1,100.00%,12,12,0,1,12,12,0.5,6,0,2020
375,Cody Hollister,TEN,28,WR,3,1,7,4,57.10%,33,8.3,0,4,14,4.7,1.3,11,0,2021
389,Cody Hollister,TEN,29,WR,11,3,5,3,60.00%,54,18,0,2,27,10.8,0.3,4.9,0,2022
400,Cody Latimer,DEN,22,WR,8,0,4,2,50.00%,23,11.5,0,1,14,5.8,0.3,2.9,0,2014
345,Cody Latimer,DEN,23,WR,14,1,11,6,54.50%,59,9.8,1,4,15,5.4,0.4,4.2,0,2015
303,Cody Latimer,DEN,24,WR,12,1,15,8,53.30%,76,9.5,0,6,16,5.1,0.7,6.3,0,2016
206,Cody Latimer,DEN,25,WR,11,1,31,19,61.30%,287,15.1,2,15,32,9.3,1.7,26.1,1,2017
277,Cody Latimer,NYG,26,WR,6,2,16,11,68.80%,190,17.3,1,6,39,11.9,1.8,31.7,0,2018
184,Cody Latimer,NYG,27,WR,15,10,42,24,57.10%,300,12.5,2,19,43,7.1,1.6,20,0,2019
359,Cody White,PIT,23,WR,15,0,6,5,83.30%,33,6.6,0,3,11,5.5,0.3,2.2,0,2021
482,Cody White,PIT,24,WR,1,1,1,1,100.00%,2,2,0,0,2,2,1,2,0,2022
222,Cole Beasley,DAL,23,WR,10,0,24,15,62.50%,128,8.5,0,8,20,5.3,1.5,12.8,0,2012
110,Cole Beasley,DAL,24,WR,14,3,54,39,72.20%,368,9.4,2,21,23,6.8,2.8,26.3,1,2013
117,Cole Beasley,DAL,25,WR,16,2,49,37,75.50%,420,11.4,4,26,45,8.6,2.3,26.3,2,2014
62,Cole Beasley,DAL,26,WR,16,3,75,52,69.30%,536,10.3,5,31,30,7.1,3.3,33.5,2,2015
29,Cole Beasley,DAL,27,WR,16,6,98,75,76.50%,833,11.1,5,51,47,8.5,4.7,52.1,0,2016
109,Cole Beasley,DAL,28,WR,15,4,63,36,57.10%,314,8.7,4,20,54,5,2.4,20.9,0,2017
42,Cole Beasley,DAL,29,WR,16,4,87,65,74.70%,672,10.3,3,39,32,7.7,4.1,42,0,2018
36,Cole Beasley,BUF,30,WR,15,10,106,67,63.20%,778,11.6,6,37,51,7.3,4.5,51.9,0,2019
21,Cole Beasley,BUF,31,WR,15,10,107,82,76.60%,967,11.8,4,53,35,9,5.5,64.5,0,2020
19,Cole Beasley,BUF,32,WR,16,8,112,82,73.20%,693,8.5,1,34,29,6.2,5.1,43.3,1,2021
461,Collin Franklin,TAM,23,WR,2,0,2,0,0.00%,0,,0,0,0,0,0,0,,2011
223,Collin Johnson,JAX,23,WR,14,0,31,18,58.10%,272,15.1,2,12,46,8.8,1.3,19.4,0,2020
282,Collin Johnson,NYG,24,WR,12,1,21,11,52.40%,105,9.5,0,6,16,5,0.9,8.8,0,2021
38,Cooper Kupp,LAR,24,WR,15,6,94,62,66.00%,869,14,5,42,64,9.2,4.1,57.9,1,2017
97,Cooper Kupp,LAR,25,WR,8,8,55,40,72.70%,566,14.2,6,25,70,10.3,5,70.8,0,2018
9,Cooper Kupp,LAR,26,WR,16,14,134,94,70.10%,1161,12.4,10,51,66,8.7,5.9,72.6,3,2019
12,Cooper Kupp,LAR,27,WR,15,12,124,92,74.20%,974,10.6,3,45,55,7.9,6.1,64.9,1,2020
27,Cooper Kupp,LAR,29,WR,9,9,98,75,76.50%,812,10.8,6,42,75,8.3,8.3,90.2,2,2022
1,Cooper Kupp*+,LAR,28,WR,17,17,191,145,75.90%,1947,13.4,16,89,59,10.2,8.5,114.5,0,2021
133,Cordarrelle Patterson,MIN,23,WR,16,7,67,33,49.30%,384,11.6,1,20,28,5.7,2.1,24,1,2014
408,Cordarrelle Patterson,MIN,24,WR,16,1,2,2,100.00%,10,5,0,1,9,5,0.1,0.6,1,2015
133,Cordarrelle Patterson,OAK,26,WR,16,2,42,31,73.80%,309,10,0,14,59,7.4,1.9,19.3,3,2017
194,Cordarrelle Patterson,NWE,27,WR,15,5,28,21,75.00%,247,11.8,3,11,55,8.8,1.4,16.5,1,2018
92,Cordarrelle Patterson*+,MIN,22,WR,16,6,77,45,58.40%,469,10.4,4,19,79,6.1,2.8,29.3,0,2013
81,Cordarrelle Patterson*+,MIN,25,WR,16,8,70,52,74.30%,453,8.7,2,23,39,6.5,3.3,28.3,2,2016
268,Cordarrelle Patterson*+,CHI,28,WR,16,4,17,11,64.70%,83,7.5,0,3,33,4.9,0.7,5.2,0,2019
198,Cordarrelle Patterson*+,CHI,29,WR,16,3,25,21,84.00%,132,6.3,0,7,25,5.3,1.3,8.3,0,2020
405,Corey Bradford,GNB,25,WR,2,2,3,0,0.00%,0,,0,0,0,0,0,0,,2000
111,Corey Bradford,GNB,26,WR,16,6,58,31,53.40%,526,17,2,24,56,9.1,1.9,32.9,1,2001
83,Corey Bradford,HOU,27,WR,16,16,106,45,42.50%,697,15.5,6,24,81,6.6,2.8,43.6,0,2002
150,Corey Bradford,HOU,28,WR,16,6,62,24,38.70%,460,19.2,4,16,78,7.4,1.5,28.8,0,2003
136,Corey Bradford,HOU,29,WR,15,10,54,27,50.00%,399,14.8,3,20,47,7.4,1.8,26.6,0,2004
109,Corey Bradford,HOU,30,WR,16,6,66,34,51.50%,436,12.8,5,19,50,6.6,2.1,27.3,0,2005
219,Corey Bradford,DET,31,WR,9,2,25,14,56.00%,164,11.7,0,9,23,6.6,1.6,18.2,1,2006
186,Corey Brown,CAR,23,WR,13,3,36,21,58.30%,296,14.1,2,12,47,8.2,1.6,22.8,3,2014
141,Corey Brown,CAR,24,WR,14,11,54,31,57.40%,447,14.4,4,24,39,8.3,2.2,31.9,0,2015
166,Corey Brown,CAR,25,WR,16,8,53,27,50.90%,276,10.2,1,16,27,5.2,1.7,17.3,1,2016
134,Corey Coleman,CLE,22,WR,10,10,73,33,45.20%,413,12.5,3,18,58,5.7,3.3,41.3,0,2016
178,Corey Coleman,CLE,23,WR,9,8,58,23,39.70%,305,13.3,2,17,44,5.3,2.6,33.9,0,2017
348,Corey Coleman,NYG,24,WR,8,1,8,5,62.50%,71,14.2,0,5,30,8.9,0.6,8.9,0,2018
118,Corey Davis,TEN,22,WR,11,9,65,34,52.30%,375,11,0,17,37,5.8,3.1,34.1,1,2017
43,Corey Davis,TEN,23,WR,16,16,112,65,58.00%,891,13.7,4,47,51,8,4.1,55.7,1,2018
38,Corey Davis,TEN,25,WR,14,12,92,65,70.70%,984,15.1,5,49,75,10.7,4.6,70.3,1,2020
135,Corey Davis,NYJ,26,WR,9,9,59,34,57.60%,492,14.5,4,23,53,8.3,3.8,54.7,2,2021
137,Corey Davis,NYJ,27,WR,13,10,64,32,50.00%,536,16.8,2,28,66,8.4,2.5,41.2,0,2022
230,Corey Fuller,DET,24,WR,16,2,31,14,45.20%,212,15.1,1,11,52,6.8,0.9,13.3,1,2014
368,Corey Fuller,DET,25,WR,12,0,9,4,44.40%,76,19,0,3,48,8.4,0.3,6.3,1,2015
348,Corey Washington,NYG,23,WR,14,0,8,5,62.50%,52,10.4,1,4,20,6.5,0.4,3.7,0,2014
189,Cortez Hankton,JAX,22,WR,16,0,41,17,41.50%,166,9.8,0,8,22,4,1.1,10.4,0,2003
273,Cortez Hankton,JAX,23,WR,12,0,9,9,100.00%,81,9,2,5,14,9,0.8,6.8,0,2004
338,Cortez Hankton,JAX,24,WR,6,0,6,3,50.00%,15,5,0,0,8,2.5,0.5,2.5,0,2005
317,Cortez Hankton,JAX,25,WR,12,1,11,5,45.50%,48,9.6,0,4,15,4.4,0.4,4,0,2006
91,Courtland Sutton,DEN,23,WR,16,9,84,42,50.00%,704,16.8,4,30,42,8.4,2.6,44,0,2018
407,Courtland Sutton,DEN,25,WR,1,1,6,3,50.00%,66,22,0,2,45,11,3,66,0,2020
56,Courtland Sutton,DEN,26,WR,17,16,98,58,59.20%,776,13.4,2,35,55,7.9,3.4,45.6,0,2021
45,Courtland Sutton,DEN,27,WR,15,15,109,64,58.70%,829,13,2,38,51,7.6,4.3,55.3,0,2022
32,Courtland Sutton*,DEN,24,WR,16,14,124,72,58.10%,1112,15.4,6,50,70,9,4.5,69.5,2,2019
168,Courtney Hawkins,PIT,31,WR,13,5,43,19,44.20%,238,12.5,1,10,33,5.5,1.5,18.3,0,2000
179,Courtney Roby,TEN,22,WR,13,6,43,21,48.80%,289,13.8,1,12,32,6.7,1.6,22.2,1,2005
378,Courtney Roby,TEN,23,WR,12,0,7,2,28.60%,28,14,0,1,21,4,0.2,2.3,0,2006
428,Courtney Roby,NOR,26,WR,15,0,1,1,100.00%,6,6,0,0,6,6,0.1,0.4,2,2009
449,Courtney Roby,NOR,29,WR,13,0,2,1,50.00%,9,9,0,0,9,4.5,0.1,0.7,0,2012
443,Courtney Roby,ATL,31,WR,4,0,2,1,50.00%,11,11,0,1,11,5.5,0.3,2.8,0,2014
333,Courtney Taylor,SEA,23,WR,8,0,6,5,83.30%,38,7.6,0,2,12,6.3,0.6,4.8,0,2007
275,Courtney Taylor,SEA,24,WR,10,4,25,9,36.00%,98,10.9,0,4,26,3.9,0.9,9.8,0,2008
186,Craig Davis,SDG,22,WR,13,1,34,20,58.80%,188,9.4,1,12,18,5.5,1.5,14.5,1,2007
332,Craig Davis,SDG,23,WR,4,0,7,4,57.10%,59,14.8,0,4,20,8.4,1,14.8,0,2008
303,Craig Davis,SDG,24,WR,1,0,7,6,85.70%,52,8.7,0,4,11,7.4,6,52,0,2009
182,Craig Davis,SDG,25,WR,7,1,39,21,53.80%,259,12.3,1,14,49,6.6,3,37,0,2010
146,Craig Yeast,CIN,24,WR,15,7,51,24,47.10%,301,12.5,0,18,27,5.9,1.6,20.1,3,2000
249,Craphonso Thorpe,IND,24,WR,5,0,20,12,60.00%,70,5.8,1,4,12,3.5,2.4,14,0,2007
22,Cris Carter,MIN,36,WR,16,16,130,73,56.20%,871,11.9,6,45,52,6.7,4.6,54.4,2,2001
281,Cris Carter,MIA,37,WR,5,1,17,8,47.10%,66,8.3,1,5,15,3.9,1.6,13.2,1,2002
6,Cris Carter*,MIN,35,WR,16,16,161,96,59.60%,1274,13.3,9,72,53,7.9,6,79.6,3,2000
57,Curtis Conway,SDG,29,WR,14,14,99,53,53.50%,712,13.4,5,30,68,7.2,3.8,50.9,0,2000
29,Curtis Conway,SDG,30,WR,16,16,126,71,56.30%,1125,15.8,6,52,72,8.9,4.4,70.3,1,2001
48,Curtis Conway,SDG,31,WR,13,13,94,57,60.60%,852,14.9,5,42,52,9.1,4.4,65.5,2,2002
72,Curtis Conway,NYJ,32,WR,16,15,102,46,45.10%,640,13.9,2,33,45,6.3,2.9,40,0,2003
85,Curtis Conway,SFO,33,WR,16,5,75,38,50.70%,403,10.6,3,22,37,5.4,2.4,25.2,0,2004
288,Curtis Jackson,NWE,27,WR,5,2,12,5,41.70%,44,8.8,0,2,13,3.7,1,8.8,1,2000
350,Curtis Jackson,NWE,28,WR,2,0,2,2,100.00%,16,8,0,1,12,8,1,8,0,2001
235,Curtis Samuel,CAR,21,WR,9,4,26,15,57.70%,115,7.7,0,6,23,4.4,1.7,12.8,0,2017
102,Curtis Samuel,CAR,22,WR,13,8,65,39,60.00%,494,12.7,5,24,53,7.6,3,38,1,2018
61,Curtis Samuel,CAR,23,WR,16,15,105,54,51.40%,627,11.6,6,36,44,6,3.4,39.2,0,2019
25,Curtis Samuel,CAR,24,WR,15,5,97,77,79.40%,851,11.1,3,39,44,8.8,5.1,56.7,1,2020
341,Curtis Samuel,WAS,25,WR,5,1,9,6,66.70%,27,4.5,0,4,10,3,1.2,5.4,0,2021
44,Curtis Samuel,WAS,26,WR,17,12,92,64,69.60%,656,10.3,4,36,49,7.1,3.8,38.6,1,2022
453,Cyril Grayson,TAM,26,WR,2,0,1,1,100.00%,3,3,0,0,3,3,0.5,1.5,0,2019
511,Cyril Grayson,TAM,27,WR,3,0,3,0,0.00%,0,,0,0,0,0,0,0,0,2020
292,Cyril Grayson,TAM,28,WR,5,3,12,10,83.30%,212,21.2,2,8,62,17.7,2,42.4,0,2021
296,D'Wayne Bates,CHI,25,WR,5,0,7,4,57.10%,42,10.5,0,2,18,6,0.8,8.4,0,2000
253,D'Wayne Bates,CHI,26,WR,11,1,14,9,64.30%,160,17.8,1,6,40,11.4,0.8,14.5,0,2001
65,D'Wayne Bates,MIN,27,WR,14,11,80,50,62.50%,689,13.8,4,35,59,8.6,3.6,49.2,2,2002
199,D'Wayne Bates,MIN,28,WR,10,8,29,15,51.70%,151,10.1,1,11,18,5.2,1.5,15.1,0,2003
290,D'Wayne Eskridge,SEA,24,WR,10,0,20,10,50.00%,64,6.4,1,4,17,3.2,1,6.4,0,2021
318,D'Wayne Eskridge,SEA,25,WR,10,0,13,7,53.80%,58,8.3,0,4,16,4.5,0.7,5.8,0,2022
433,D.J. Foster,NWE,23,WR,3,0,2,1,50.00%,2,2,0,0,2,1,0.3,0.7,0,2016
220,D.J. Foster,ARI,24,WR,7,0,28,17,60.70%,133,7.8,0,8,20,4.8,2.4,19,0,2017
453,D.J. Foster,ARI,27,WR,10,0,1,1,100.00%,7,7,0,1,7,7,0.1,0.7,0,2020
138,D.J. Hackett,SEA,24,WR,13,3,43,28,65.10%,400,14.3,2,17,47,9.3,2.2,30.8,0,2005
74,D.J. Hackett,SEA,25,WR,14,5,66,45,68.20%,610,13.6,4,33,47,9.2,3.2,43.6,0,2006
122,D.J. Hackett,SEA,26,WR,6,6,47,32,68.10%,384,12,3,16,59,8.2,5.3,64,0,2007
224,D.J. Hackett,CAR,27,WR,9,2,28,13,46.40%,181,13.9,0,7,37,6.5,1.4,20.1,1,2008
406,D.J. Montgomery,NYJ,25,WR,3,0,6,3,50.00%,36,12,0,2,14,6,1,12,0,2021
62,D.J. Moore,CAR,21,WR,16,10,82,55,67.10%,788,14.3,2,33,82,9.6,3.4,49.3,4,2018
15,D.J. Moore,CAR,22,WR,15,15,135,87,64.40%,1175,13.5,4,63,52,8.7,5.8,78.3,2,2019
36,D.J. Moore,CAR,23,WR,15,14,118,66,55.90%,1193,18.1,4,53,74,10.1,4.4,79.5,0,2020
12,D.J. Moore,CAR,24,WR,17,17,163,93,57.10%,1157,12.4,4,60,64,7.1,5.5,68.1,1,2021
48,D.J. Moore,CAR,25,WR,17,17,118,63,53.40%,888,14.1,7,44,62,7.5,3.7,52.2,0,2022
55,D.K. Metcalf,SEA,22,WR,16,15,100,58,58.00%,900,15.5,7,39,54,9,3.6,56.3,3,2019
28,D.K. Metcalf,SEA,24,WR,17,17,129,75,58.10%,967,12.9,12,48,84,7.5,4.4,56.9,1,2021
12,D.K. Metcalf,SEA,25,WR,17,17,141,90,63.80%,1048,11.6,6,47,54,7.4,5.3,61.6,2,2022
20,D.K. Metcalf*,SEA,23,WR,16,16,129,83,64.30%,1303,15.7,10,63,62,10.1,5.2,81.4,1,2020
250,DJ Chark,JAX,22,WR,11,0,32,14,43.80%,174,12.4,0,6,38,5.4,1.3,15.8,1,2018
65,DJ Chark,JAX,24,WR,13,12,93,53,57.00%,706,13.3,5,37,73,7.6,4.1,54.3,0,2020
322,DJ Chark,JAX,25,WR,4,4,22,7,31.80%,154,22,2,7,41,7,1.8,38.5,0,2021
146,DJ Chark,DET,26,WR,11,10,52,30,57.70%,502,16.7,3,24,51,9.7,2.7,45.6,0,2022
29,DJ Chark*,JAX,23,WR,15,14,118,73,61.90%,1008,13.8,8,42,69,8.5,4.9,67.2,0,2019
506,DJ Turner,LVR,25,WR,9,0,1,0,0.00%,0,,0,0,0,0,0,0,1,2022
425,Da'Mari Scott,NYG,24,WR,5,2,3,2,66.70%,22,11,0,2,11,7.3,0.4,4.4,0,2019
226,Da'Rick Rogers,IND,22,WR,5,3,23,14,60.90%,192,13.7,2,9,69,8.3,2.8,38.4,0,2013
139,DaeSean Hamilton,DEN,23,WR,14,5,45,30,66.70%,243,8.1,2,16,24,5.4,2.1,17.4,0,2018
159,DaeSean Hamilton,DEN,24,WR,16,2,52,28,53.80%,297,10.6,1,19,28,5.7,1.8,18.6,0,2019
186,DaeSean Hamilton,DEN,25,WR,16,2,44,23,52.30%,293,12.7,2,16,40,6.7,1.4,18.3,1,2020
399,Dallas Baker,PIT,26,WR,8,0,2,1,50.00%,6,6,0,0,6,3,0.1,0.8,0,2008
192,Damaris Johnson,PHI,23,WR,14,1,31,19,61.30%,256,13.5,0,14,32,8.3,1.4,18.3,2,2012
395,Damaris Johnson,PHI,24,WR,13,0,3,2,66.70%,14,7,0,0,8,4.7,0.2,1.1,1,2013
139,Damaris Johnson,HOU,25,WR,16,8,49,31,63.30%,331,10.7,1,15,44,6.8,1.9,20.7,2,2014
367,Dameane Douglas,PHI,24,WR,6,0,4,1,25.00%,9,9,0,0,9,2.3,0.2,1.5,0,2000
293,Dameane Douglas,PHI,25,WR,16,0,8,5,62.50%,77,15.4,2,4,27,9.6,0.3,4.8,0,2001
224,Damian Williams,TEN,22,WR,16,1,28,16,57.10%,219,13.7,0,10,39,7.8,1,13.7,0,2010
84,Damian Williams,TEN,23,WR,15,13,94,45,47.90%,592,13.2,5,27,54,6.3,3,39.5,0,2011
139,Damian Williams,TEN,24,WR,13,2,45,30,66.70%,324,10.8,0,18,27,7.2,2.3,24.9,0,2012
223,Damian Williams,TEN,25,WR,10,1,23,15,65.20%,178,11.9,0,10,32,7.7,1.5,17.8,2,2013
451,Damian Williams,2TM,26,WR,3,0,1,1,100.00%,14,14,0,0,14,14,0.3,4.7,0,2014
428,Damiere Byrd,CAR,23,WR,1,0,1,1,100.00%,16,16,0,1,16,16,1,16,0,2016
273,Damiere Byrd,CAR,24,WR,8,3,17,10,58.80%,105,10.5,2,5,31,6.2,1.3,13.1,0,2017
437,Damiere Byrd,CAR,25,WR,8,0,2,1,50.00%,8,8,0,1,8,4,0.1,1,0,2018
136,Damiere Byrd,ARI,26,WR,11,3,46,32,69.60%,359,11.2,1,16,58,7.8,2.9,32.6,1,2019
87,Damiere Byrd,NWE,27,WR,16,14,77,47,61.00%,604,12.9,1,29,42,7.8,2.9,37.8,3,2020
178,Damiere Byrd,CHI,28,WR,17,4,38,26,68.40%,329,12.7,1,18,54,8.7,1.5,19.4,1,2021
251,Damiere Byrd,ATL,29,WR,14,4,23,13,56.50%,268,20.6,2,9,75,11.7,0.9,19.1,0,2022
260,Damion Ratley,CLE,23,WR,13,3,20,13,65.00%,144,11.1,0,5,27,7.2,1,11.1,0,2018
261,Damion Ratley,CLE,24,WR,13,3,24,12,50.00%,200,16.7,1,11,46,8.3,0.9,15.4,0,2019
384,Damion Ratley,NYG,25,WR,5,0,10,4,40.00%,63,15.8,0,2,29,6.3,0.8,12.6,1,2020
295,Damion Willis,CIN,22,WR,10,2,16,9,56.30%,82,9.1,0,3,17,5.1,0.9,8.2,0,2019
368,Damon Dunn,2TM,24,WR,4,0,1,1,100.00%,6,6,0,0,6,6,0.3,1.5,1,2000
347,Damon Gibson,JAX,26,WR,16,0,3,2,66.70%,13,6.5,0,0,9,4.3,0.1,0.8,3,2001
347,Damon Griffin,CIN,24,WR,8,0,9,2,22.20%,25,12.5,0,1,16,2.8,0.3,3.1,0,2000
309,Damon Hodge,DAL,23,WR,8,0,10,4,40.00%,60,15,0,3,20,6,0.5,7.5,0,2000
262,Dan Arnold,NOR,23,WR,10,1,19,12,63.20%,150,12.5,1,9,25,7.9,1.2,15,1,2018
297,Dan Arnold,2TM,24,WR,5,1,14,8,57.10%,127,15.9,2,6,37,9.1,1.6,25.4,0,2019
131,Dan Arnold,2TM,26,WR,11,4,52,35,67.30%,408,11.7,0,20,28,7.8,3.2,37.1,1,2021
191,Danario Alexander,STL,24,WR,8,2,37,20,54.10%,306,15.3,1,12,46,8.3,2.5,38.3,0,2010
153,Danario Alexander,STL,25,WR,10,5,60,26,43.30%,431,16.6,2,19,68,7.2,2.6,43.1,0,2011
123,Danario Alexander,SDG,26,WR,10,6,62,37,59.70%,658,17.8,7,29,80,10.6,3.7,65.8,0,2012
67,Dane Looker,STL,27,WR,16,2,75,47,62.70%,495,10.5,3,27,41,6.6,2.9,30.9,1,2003
233,Dane Looker,STL,28,WR,14,0,26,13,50.00%,183,14.1,0,7,29,7,0.9,13.1,1,2004
161,Dane Looker,STL,29,WR,16,0,27,23,85.20%,237,10.3,0,15,23,8.8,1.4,14.8,0,2005
428,Dane Looker,STL,30,WR,16,0,2,0,0.00%,0,,0,0,0,0,0,0,1,2006
312,Dane Looker,STL,31,WR,13,0,14,6,42.90%,38,6.3,0,3,10,2.7,0.5,2.9,0,2007
159,Dane Looker,STL,32,WR,13,6,47,23,48.90%,271,11.8,2,11,30,5.8,1.8,20.8,2,2008
151,Dane Sanzenbacher,CHI,23,WR,16,1,54,27,50.00%,276,10.2,3,16,22,5.1,1.7,17.3,0,2011
452,Dane Sanzenbacher,CHI,24,WR,5,0,3,1,33.30%,7,7,0,1,7,2.3,0.2,1.4,0,2012
321,Dane Sanzenbacher,CIN,25,WR,10,1,8,6,75.00%,61,10.2,0,3,23,7.6,0.6,6.1,0,2013
284,Dane Sanzenbacher,CIN,26,WR,10,1,15,9,60.00%,105,11.7,0,5,26,7,0.9,10.5,1,2014
472,Daniel Braverman,CHI,23,WR,3,0,2,0,0.00%,0,,0,0,0,0,0,0,,2016
335,Daniel Brown,BAL,23,WR,6,1,11,6,54.50%,64,10.7,0,4,31,5.8,1,10.7,0,2015
222,Daniel Brown,2TM,24,WR,8,3,20,16,80.00%,124,7.8,1,0,12,6.2,2,15.5,0,2016
247,Daniel Brown,CHI,25,WR,14,2,20,13,65.00%,129,9.9,0,9,17,6.5,0.9,9.2,0,2017
313,Daniel Brown,NYJ,27,WR,16,5,11,7,63.60%,72,10.3,1,4,24,6.5,0.4,4.5,0,2019
415,Daniel Brown,NYJ,28,WR,16,1,2,2,100.00%,31,15.5,0,2,18,15.5,0.1,1.9,0,2020
427,Daniel Brown,NYJ,29,WR,12,0,2,2,100.00%,29,14.5,0,1,24,14.5,0.2,2.4,0,2021
93,Danny Amendola,STL,24,WR,14,2,63,43,68.30%,326,7.6,1,19,25,5.2,3.1,23.3,4,2009
9,Danny Amendola,STL,25,WR,16,6,123,85,69.10%,689,8.1,3,35,36,5.6,5.3,43.1,2,2010
313,Danny Amendola,STL,26,WR,1,1,6,5,83.30%,45,9,0,3,18,7.5,5,45,1,2011
40,Danny Amendola,STL,27,WR,11,8,101,63,62.40%,666,10.6,3,39,56,6.6,5.7,60.5,3,2012
59,Danny Amendola,NWE,28,WR,12,6,83,54,65.10%,633,11.7,2,37,57,7.6,4.5,52.8,0,2013
154,Danny Amendola,NWE,29,WR,16,4,42,27,64.30%,200,7.4,1,12,21,4.8,1.7,12.5,0,2014
42,Danny Amendola,NWE,30,WR,14,7,87,65,74.70%,648,10,3,32,41,7.4,4.6,46.3,1,2015
177,Danny Amendola,NWE,31,WR,12,4,29,23,79.30%,243,10.6,4,14,32,8.4,1.9,20.3,3,2016
39,Danny Amendola,NWE,32,WR,15,8,86,61,70.90%,659,10.8,2,40,27,7.7,4.1,43.9,2,2017
52,Danny Amendola,MIA,33,WR,15,15,79,59,74.70%,575,9.7,1,27,39,7.3,3.9,38.3,2,2018
47,Danny Amendola,DET,34,WR,15,10,97,62,63.90%,678,10.9,1,36,47,7,4.1,45.2,0,2019
90,Danny Amendola,DET,35,WR,14,5,69,46,66.70%,602,13.1,0,30,50,8.7,3.3,43,0,2020
195,Danny Amendola,HOU,36,WR,8,0,38,24,63.20%,248,10.3,3,10,39,6.5,3,31,1,2021
167,Danny Farmer,CIN,23,WR,13,2,33,19,57.60%,268,14.1,0,13,38,8.1,1.5,20.6,1,2000
197,Danny Farmer,CIN,24,WR,12,1,23,15,65.20%,228,15.2,1,12,27,9.9,1.3,19,1,2001
269,Danny Farmer,CIN,25,WR,8,1,15,9,60.00%,115,12.8,0,4,51,7.7,1.1,14.4,0,2002
461,Danny Gray,SFO,23,WR,13,0,7,1,14.30%,10,10,0,1,10,1.4,0.1,0.8,0,2022
148,Dante Hall,KAN,26,WR,16,6,38,25,65.80%,230,9.2,0,15,22,6.1,1.6,14.4,1,2004
112,Dante Hall,KAN,27,WR,16,2,51,34,66.70%,436,12.8,3,20,52,8.5,2.1,27.3,5,2005
137,Dante Hall,KAN,28,WR,15,0,40,26,65.00%,204,7.8,2,15,19,5.1,1.7,13.6,2,2006
327,Dante Hall,STL,29,WR,7,1,12,5,41.70%,27,5.4,0,3,12,2.3,0.7,3.9,2,2007
232,Dante Hall,STL,30,WR,8,0,18,12,66.70%,105,8.8,0,7,20,5.8,1.5,13.1,0,2008
180,Dante Hall*,KAN,24,WR,16,0,35,20,57.10%,322,16.1,3,11,75,9.2,1.3,20.1,3,2002
90,Dante Hall*+,KAN,25,WR,16,2,60,40,66.70%,423,10.6,1,17,67,7.1,2.5,26.4,3,2003
