Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Lng,Y/Tgt,R/G,Y/G,Fmb,Years
181,Anthony Fasano,KAN,29,TE,9,9,33,23,69.70%,200,8.7,3,12,20,6.1,2.6,22.2,0,2013
165,Anthony Fasano,KAN,30,TE,15,13,36,25,69.40%,226,9,4,15,22,6.3,1.7,15.1,0,2014
168,Anthony Fasano,TEN,31,TE,16,11,42,26,61.90%,289,11.1,2,16,33,6.9,1.6,18.1,0,2015
297,Anthony Fasano,TEN,32,TE,16,10,13,8,61.50%,83,10.4,2,6,17,6.4,0.5,5.2,0,2016
258,Anthony Fasano,MIA,33,TE,16,7,16,12,75.00%,107,8.9,1,5,29,6.7,0.8,6.7,1,2017
292,Anthony Firkser,ATL,27,TE,11,1,13,9,69.20%,100,11.1,0,5,22,7.7,0.8,9.1,0,2022
404,Anthony Hill,HOU,24,TE,5,0,2,1,50.00%,9,9,0,0,9,4.5,0.2,1.8,0,2009
387,Anthony Hill,IND,26,TE,7,2,3,2,66.70%,10,5,0,0,5,3.3,0.3,1.4,0,2011
240,Anthony McCoy,SEA,24,TE,16,9,24,13,54.20%,146,11.2,0,7,31,6.1,0.8,9.1,0,2011
204,Anthony McCoy,SEA,25,TE,16,5,28,18,64.30%,291,16.2,3,13,67,10.4,1.1,18.2,0,2012
151,Antonio Gates,SDG,23,TE,15,11,42,24,57.10%,389,16.2,2,19,48,9.3,1.6,25.9,1,2003
77,Antonio Gates,SDG,32,TE,15,15,80,49,61.30%,538,11,7,30,34,6.7,3.3,35.9,0,2012
24,Antonio Gates,SDG,33,TE,16,15,114,77,67.50%,872,11.3,4,49,56,7.6,4.8,54.5,2,2013
34,Antonio Gates,SDG,34,TE,16,14,98,69,70.40%,821,11.9,12,44,34,8.4,4.3,51.3,1,2014
56,Antonio Gates,SDG,35,TE,11,4,85,56,65.90%,630,11.3,5,33,40,7.4,5.1,57.3,0,2015
76,Antonio Gates,SDG,36,TE,14,9,93,53,57.00%,548,10.3,7,34,27,5.9,3.8,39.1,1,2016
138,Antonio Gates,LAC,37,TE,16,4,52,30,57.70%,316,10.5,3,16,27,6.1,1.9,19.8,0,2017
146,Antonio Gates,LAC,38,TE,16,1,45,28,62.20%,333,11.9,2,19,27,7.4,1.8,20.8,1,2018
24,Antonio Gates*,SDG,27,TE,16,16,117,75,64.10%,984,13.1,9,55,49,8.4,4.7,61.5,0,2007
38,Antonio Gates*,SDG,28,TE,16,16,92,60,65.20%,704,11.7,8,39,34,7.7,3.8,44,1,2008
16,Antonio Gates*,SDG,29,TE,16,16,114,79,69.30%,1157,14.6,8,61,56,10.1,4.9,72.3,1,2009
67,Antonio Gates*,SDG,30,TE,10,10,65,50,76.90%,782,15.6,10,42,48,12,5,78.2,0,2010
37,Antonio Gates*,SDG,31,TE,13,13,88,64,72.70%,778,12.2,7,45,38,8.8,4.9,59.8,0,2011
16,Antonio Gates*+,SDG,24,TE,15,15,114,81,71.10%,964,11.9,13,55,72,8.5,5.4,64.3,0,2004
6,Antonio Gates*+,SDG,25,TE,15,15,140,89,63.60%,1101,12.4,10,62,38,7.9,5.9,73.4,0,2005
24,Antonio Gates*+,SDG,26,TE,16,16,120,71,59.20%,924,13,9,49,57,7.7,4.4,57.8,0,2006
395,Antony Auclair,TAM,24,TE,8,3,2,2,100.00%,25,12.5,0,2,14,12.5,0.3,3.1,0,2017
322,Antony Auclair,TAM,25,TE,16,10,8,7,87.50%,48,6.9,0,1,12,6,0.4,3,0,2018
436,Antony Auclair,TAM,26,TE,8,5,3,1,33.30%,11,11,0,1,11,3.7,0.1,1.4,0,2019
501,Antony Auclair,TAM,27,TE,8,2,1,0,0.00%,0,,0,0,0,0,0,0,,2020
345,Antony Auclair,HOU,28,TE,16,13,5,5,100.00%,47,9.4,1,2,15,9.4,0.3,2.9,0,2021
356,Armani Rogers,WAS,25,TE,11,3,6,5,83.30%,64,12.8,0,4,23,10.7,0.5,5.8,0,2022
458,Asante Cleveland,SFO,22,TE,6,0,1,0,0.00%,0,,0,0,0,0,0,0,,2014
424,Asante Cleveland,NWE,23,TE,4,1,1,1,100.00%,1,1,0,0,1,1,0.3,0.3,0,2015
200,Austin Hooper,ATL,22,TE,14,3,27,19,70.40%,271,14.3,3,16,44,10,1.4,19.4,0,2016
78,Austin Hooper,ATL,23,TE,16,8,65,49,75.40%,526,10.7,3,18,88,8.1,3.1,32.9,0,2017
92,Austin Hooper,CLE,26,TE,13,13,70,46,65.70%,435,9.5,4,27,36,6.2,3.5,33.5,0,2020
117,Austin Hooper,CLE,27,TE,16,16,61,38,62.30%,345,9.1,3,18,34,5.7,2.4,21.6,0,2021
101,Austin Hooper,TEN,28,TE,17,2,60,41,68.30%,444,10.8,2,28,24,7.4,2.4,26.1,0,2022
31,Austin Hooper*,ATL,24,TE,16,7,88,71,80.70%,660,9.3,4,30,36,7.5,4.4,41.3,0,2018
27,Austin Hooper*,ATL,25,TE,13,10,97,75,77.30%,787,10.5,6,41,35,8.1,5.8,60.5,0,2019
190,Austin Seferian-Jenkins,TAM,22,TE,9,9,38,21,55.30%,221,10.5,2,12,30,5.8,2.3,24.6,1,2014
200,Austin Seferian-Jenkins,TAM,23,TE,7,3,39,21,53.80%,338,16.1,4,18,43,8.7,3,48.3,0,2015
255,Austin Seferian-Jenkins,2TM,24,TE,9,2,20,13,65.00%,154,11.8,1,0,30,7.7,1.4,17.1,0,2016
76,Austin Seferian-Jenkins,NYJ,25,TE,13,10,74,50,67.60%,357,7.1,3,18,28,4.8,3.8,27.5,1,2017
282,Austin Seferian-Jenkins,JAX,26,TE,5,5,19,11,57.90%,90,8.2,1,6,21,4.7,2.2,18,0,2018
306,Austin Traylor,DEN,24,TE,7,3,13,8,61.50%,100,12.5,0,6,34,7.7,1.1,14.3,0,2017
423,Bear Pascoe,NYG,23,TE,4,1,1,1,100.00%,9,9,0,0,9,9,0.3,2.3,0,2009
272,Bear Pascoe,NYG,24,TE,15,11,13,9,69.20%,72,8,0,5,12,5.5,0.6,4.8,0,2010
253,Bear Pascoe,NYG,25,TE,16,11,16,12,75.00%,136,11.3,0,7,22,8.5,0.8,8.5,0,2011
352,Bear Pascoe,NYG,26,TE,15,3,9,4,44.40%,35,8.8,1,2,16,3.9,0.3,2.3,0,2012
245,Bear Pascoe,NYG,27,TE,16,6,20,12,60.00%,81,6.8,0,3,14,4.1,0.8,5.1,0,2013
402,Bear Pascoe,ATL,28,TE,16,2,2,2,100.00%,3,1.5,1,1,2,1.5,0.1,0.2,0,2014
349,Ben Braunecker,CHI,22,TE,13,2,6,4,66.70%,41,10.3,0,2,14,6.8,0.3,3.2,0,2016
381,Ben Braunecker,CHI,24,TE,15,2,5,3,60.00%,42,14,0,2,20,8.4,0.2,2.8,0,2018
329,Ben Braunecker,CHI,25,TE,11,3,11,6,54.50%,59,9.8,1,5,18,5.4,0.5,5.4,0,2019
251,Ben Coates,BAL,31,TE,16,9,18,9,50.00%,84,9.3,0,3,28,4.7,0.6,5.3,0,2000
449,Ben Ellefson,JAX,24,TE,7,4,4,1,25.00%,10,10,0,1,10,2.5,0.1,1.4,0,2020
522,Ben Ellefson,MIN,25,TE,5,0,1,0,0.00%,0,,0,0,0,0,0,0,0,2021
385,Ben Ellefson,MIN,26,TE,4,1,3,3,100.00%,26,8.7,0,2,12,8.7,0.8,6.5,0,2022
336,Ben Hartsock,IND,24,TE,16,3,8,4,50.00%,33,8.3,0,1,17,4.1,0.3,2.1,0,2004
371,Ben Hartsock,IND,25,TE,7,0,2,2,100.00%,8,4,0,1,7,4,0.3,1.1,0,2005
301,Ben Hartsock,TEN,26,TE,6,3,15,6,40.00%,68,11.3,0,4,23,4.5,1,11.3,0,2006
245,Ben Hartsock,TEN,27,TE,16,9,19,12,63.20%,138,11.5,0,7,27,7.3,0.8,8.6,0,2007
348,Ben Hartsock,ATL,28,TE,11,11,6,3,50.00%,26,8.7,0,1,17,4.3,0.3,2.4,0,2008
403,Ben Hartsock,NYJ,29,TE,16,7,4,1,25.00%,2,2,1,1,2,0.5,0.1,0.1,0,2009
410,Ben Hartsock,NYJ,30,TE,16,7,3,1,33.30%,7,7,0,1,7,2.3,0.1,0.4,0,2010
392,Ben Hartsock,CAR,32,TE,15,5,3,2,66.70%,30,15,0,1,25,10,0.1,2,0,2012
201,Ben Koyack,JAX,23,TE,14,7,24,19,79.20%,161,8.5,1,10,17,6.7,1.4,11.5,0,2016
345,Ben Koyack,JAX,24,TE,16,3,7,5,71.40%,38,7.6,0,0,21,5.4,0.3,2.4,0,2017
462,Ben Koyack,JAX,26,TE,11,6,3,1,33.30%,9,9,0,0,9,3,0.1,0.8,0,2019
299,Ben Patrick,ARI,23,TE,8,3,12,7,58.30%,73,10.4,2,7,21,6.1,0.9,9.1,0,2007
253,Ben Patrick,ARI,24,TE,10,3,18,11,61.10%,104,9.5,0,6,19,5.8,1.1,10.4,0,2008
238,Ben Patrick,ARI,25,TE,9,7,16,12,75.00%,146,12.2,2,6,28,9.1,1.3,16.2,0,2009
227,Ben Patrick,ARI,26,TE,15,7,18,15,83.30%,123,8.2,0,5,21,6.8,1,8.2,1,2010
341,Ben Steele,GNB,26,TE,15,0,11,4,36.40%,42,10.5,0,2,27,3.8,0.3,2.8,0,2004
108,Ben Troupe,TEN,22,TE,14,7,54,33,61.10%,329,10,1,13,33,6.1,2.4,23.5,2,2004
52,Ben Troupe,TEN,23,TE,15,11,80,55,68.80%,530,9.6,4,31,35,6.6,3.7,35.3,2,2005
236,Ben Troupe,TEN,24,TE,10,9,29,13,44.80%,150,11.5,2,8,32,5.2,1.3,15,0,2006
334,Ben Troupe,TEN,25,TE,16,2,9,5,55.60%,47,9.4,0,2,13,5.2,0.3,2.9,0,2007
355,Ben Utecht,IND,24,TE,12,2,12,3,25.00%,59,19.7,2,3,26,4.9,0.3,4.9,0,2005
93,Ben Utecht,IND,25,TE,15,15,53,37,69.80%,377,10.2,0,18,26,7.1,2.5,25.1,1,2006
129,Ben Utecht,IND,26,TE,14,13,37,31,83.80%,364,11.7,1,20,30,9.8,2.2,26,2,2007
204,Ben Utecht,CIN,27,TE,10,6,28,16,57.10%,123,7.7,0,8,14,4.4,1.6,12.3,1,2008
394,Ben Watson,NWE,24,TE,1,1,4,2,50.00%,16,8,0,1,14,4,2,16,0,2004
132,Ben Watson,NWE,25,TE,15,9,54,29,53.70%,441,15.2,4,22,35,8.2,1.9,29.4,1,2005
64,Ben Watson,NWE,26,TE,13,13,91,49,53.80%,643,13.1,3,32,40,7.1,3.8,49.5,3,2006
112,Ben Watson,NWE,27,TE,12,8,49,36,73.50%,389,10.8,6,21,35,7.9,3,32.4,1,2007
162,Ben Watson,NWE,28,TE,14,9,47,22,46.80%,209,9.5,2,12,29,4.4,1.6,14.9,1,2008
142,Ben Watson,NWE,29,TE,16,7,41,29,70.70%,404,13.9,5,20,36,9.9,1.8,25.3,0,2009
26,Ben Watson,CLE,30,TE,16,16,102,68,66.70%,763,11.2,3,39,44,7.5,4.3,47.7,0,2010
115,Ben Watson,CLE,31,TE,13,11,70,37,52.90%,410,11.1,2,21,34,5.9,2.8,31.5,0,2011
81,Ben Watson,CLE,32,TE,16,14,82,49,59.80%,501,10.2,3,27,27,6.1,3.1,31.3,1,2012
203,Ben Watson,NOR,33,TE,15,7,30,19,63.30%,226,11.9,2,14,32,7.5,1.3,15.1,0,2013
196,Ben Watson,NOR,34,TE,16,8,31,20,64.50%,136,6.8,2,9,15,4.4,1.3,8.5,0,2014
31,Ben Watson,NOR,35,TE,16,16,110,74,67.30%,825,11.1,6,42,46,7.5,4.6,51.6,1,2015
42,Ben Watson,BAL,37,TE,16,12,79,61,77.20%,522,8.6,4,30,33,6.6,3.8,32.6,1,2017
121,Ben Watson,NOR,38,TE,16,4,46,35,76.10%,400,11.4,2,21,32,8.7,2.2,25,0,2018
215,Ben Watson,NWE,39,TE,10,8,24,17,70.80%,173,10.2,0,9,26,7.2,1.7,17.3,0,2019
346,Bill Baber,KAN,23,TE,12,2,3,2,66.70%,10,5,1,1,7,3.3,0.2,0.8,0,2002
383,Bill Baber,KAN,24,TE,16,0,1,1,100.00%,20,20,0,1,20,20,0.1,1.3,0,2003
396,Bill Baber,TAM,25,TE,1,0,1,1,100.00%,7,7,0,0,7,7,1,7,0,2004
298,Billy Bajema,SFO,23,TE,15,7,10,5,50.00%,54,10.8,0,2,24,5.4,0.3,3.6,0,2005
417,Billy Bajema,SFO,24,TE,16,6,1,0,0.00%,0,,0,0,0,0,0,0,,2006
435,Billy Bajema,SFO,25,TE,14,2,1,0,0.00%,0,,0,0,0,0,0,0,,2007
371,Billy Bajema,SFO,26,TE,16,10,4,2,50.00%,34,17,0,1,29,8.5,0.1,2.1,0,2008
271,Billy Bajema,STL,27,TE,16,5,11,8,72.70%,94,11.8,0,4,27,8.5,0.5,5.9,0,2009
228,Billy Bajema,STL,28,TE,13,8,24,14,58.30%,145,10.4,2,8,26,6,1.1,11.2,1,2010
273,Billy Bajema,STL,29,TE,16,12,14,9,64.30%,71,7.9,0,2,19,5.1,0.6,4.4,0,2011
468,Billy Bajema,BAL,30,TE,8,1,1,0,0.00%,0,,0,0,0,0,0,0,,2012
376,Billy Bajema,BAL,31,TE,6,1,2,2,100.00%,18,9,0,1,18,9,0.3,3,0,2013
384,Billy Miller,DEN,23,TE,12,0,4,1,25.00%,7,7,0,0,7,1.8,0.1,0.6,0,2000
61,Billy Miller,HOU,25,TE,16,7,80,51,63.80%,613,12,3,33,42,7.7,3.2,38.3,0,2002
91,Billy Miller,HOU,26,TE,16,6,65,40,61.50%,355,8.9,3,18,25,5.5,2.5,22.2,0,2003
198,Billy Miller,HOU,27,TE,16,8,33,17,51.50%,178,10.5,1,11,27,5.4,1.1,11.1,1,2004
450,Billy Miller,CLE,28,TE,3,1,1,0,0.00%,0,,0,0,0,0,0,0,,2005
225,Billy Miller,NOR,29,TE,10,3,22,14,63.60%,129,9.2,0,7,22,5.9,1.4,12.9,1,2006
148,Billy Miller,NOR,30,TE,16,6,38,27,71.10%,328,12.1,2,20,57,8.6,1.7,20.5,0,2007
79,Billy Miller,NOR,31,TE,15,5,62,45,72.60%,579,12.9,1,30,41,9.3,3,38.6,0,2008
241,Blake Bell,SFO,24,TE,14,5,25,15,60.00%,186,12.4,0,5,48,7.4,1.1,13.3,0,2015
348,Blake Bell,SFO,25,TE,13,0,9,4,44.40%,85,21.3,0,2,45,9.4,0.3,6.5,0,2016
378,Blake Bell,MIN,26,TE,13,3,4,3,75.00%,19,6.3,0,1,12,4.8,0.2,1.5,0,2017
308,Blake Bell,JAX,27,TE,10,4,11,8,72.70%,67,8.4,0,3,16,6.1,0.8,6.7,0,2018
298,Blake Bell,KAN,28,TE,15,7,15,8,53.30%,67,8.4,0,3,30,4.5,0.5,4.5,0,2019
283,Blake Bell,DAL,29,TE,16,2,15,11,73.30%,110,10,0,7,24,7.3,0.7,6.9,0,2020
300,Blake Bell,KAN,30,TE,16,5,13,9,69.20%,87,9.7,0,4,24,6.7,0.6,5.4,0,2021
403,Blake Bell,KAN,31,TE,3,1,2,2,100.00%,20,10,1,1,17,10,0.7,6.7,0,2022
153,Blake Jarwin,DAL,24,TE,16,4,36,27,75.00%,307,11.4,3,16,39,8.5,1.7,19.2,0,2018
144,Blake Jarwin,DAL,25,TE,16,7,41,31,75.60%,365,11.8,3,17,42,8.9,1.9,22.8,1,2019
465,Blake Jarwin,DAL,26,TE,1,1,1,1,100.00%,12,12,0,1,12,12,1,12,0,2020
281,Blake Jarwin,DAL,27,TE,8,5,17,11,64.70%,96,8.7,2,5,20,5.6,1.4,12,0,2021
95,Bo Scaife,TEN,24,TE,16,5,56,37,66.10%,273,7.4,2,17,19,4.9,2.3,17.1,0,2005
128,Bo Scaife,TEN,25,TE,14,12,56,29,51.80%,370,12.8,2,18,34,6.6,2.1,26.4,1,2006
82,Bo Scaife,TEN,26,TE,16,15,78,46,59.00%,421,9.2,1,27,26,5.4,2.9,26.3,2,2007
43,Bo Scaife,TEN,27,TE,16,7,84,58,69.00%,561,9.7,2,28,44,6.7,3.6,35.1,1,2008
88,Bo Scaife,TEN,28,TE,14,10,70,45,64.30%,440,9.8,1,24,27,6.3,3.2,31.4,1,2009
124,Bo Scaife,TEN,29,TE,14,13,52,36,69.20%,318,8.8,4,17,30,6.1,2.6,22.7,2,2010
272,Bobby Collins,BUF,24,TE,12,2,10,6,60.00%,72,12,0,3,23,7.2,0.5,6,0,2000
371,Bobby Collins,GNB,25,TE,4,0,1,1,100.00%,3,3,0,0,3,3,0.3,0.8,0,2001
170,Boo Williams,NOR,22,TE,11,4,42,20,47.60%,202,10.1,3,12,26,4.8,1.8,18.4,0,2001
244,Boo Williams,NOR,23,TE,16,3,31,13,41.90%,143,11,2,9,32,4.6,0.8,8.9,0,2002
86,Boo Williams,NOR,24,TE,16,6,62,41,66.10%,436,10.6,5,25,31,7,2.6,27.3,0,2003
109,Boo Williams,NOR,25,TE,16,7,75,33,44.00%,362,11,2,19,22,4.8,2.1,22.6,2,2004
299,Brad Cieslak,BUF,24,TE,7,2,9,6,66.70%,46,7.7,0,2,13,5.1,0.9,6.6,0,2006
289,Brad Cottam,KAN,24,TE,16,7,11,7,63.60%,63,9,0,3,19,5.7,0.4,3.9,0,2008
259,Brad Cottam,KAN,25,TE,8,1,15,9,60.00%,120,13.3,0,6,26,8,1.1,15,0,2009
454,Brad Smelley,CLE,23,TE,2,0,1,1,100.00%,3,3,0,0,3,3,0.5,1.5,0,2012
471,Braedon Bowman,NYJ,22,TE,3,0,1,0,0.00%,0,,0,0,0,0,0,0,,2016
293,Brandon Bostick,GNB,24,TE,11,0,14,7,50.00%,120,17.1,1,5,26,8.6,0.6,10.9,0,2013
388,Brandon Bostick,GNB,25,TE,13,0,4,2,50.00%,3,1.5,1,1,2,0.8,0.2,0.2,0,2014
295,Brandon Bostick,NYJ,27,TE,16,7,11,8,72.70%,63,7.9,0,2,14,5.7,0.5,3.9,0,2016
448,Brandon Dillon,MIN,23,TE,3,0,1,1,100.00%,6,6,0,0,6,6,0.3,2,0,2020
389,Brandon Manumaleuna,STL,21,TE,16,0,1,1,100.00%,1,1,1,1,1,1,0.1,0.1,0,2001
286,Brandon Manumaleuna,STL,22,TE,16,10,14,8,57.10%,106,13.3,1,5,27,7.6,0.5,6.6,0,2002
131,Brandon Manumaleuna,STL,23,TE,16,15,45,29,64.40%,238,8.2,2,9,39,5.3,1.8,14.9,0,2003
219,Brandon Manumaleuna,STL,24,TE,16,16,21,15,71.40%,174,11.6,1,7,48,8.3,0.9,10.9,0,2004
230,Brandon Manumaleuna,STL,25,TE,14,14,20,13,65.00%,129,9.9,1,6,33,6.5,0.9,9.2,2,2005
224,Brandon Manumaleuna,SDG,26,TE,16,7,17,14,82.40%,91,6.5,3,6,19,5.4,0.9,5.7,0,2006
257,Brandon Manumaleuna,SDG,27,TE,16,12,15,10,66.70%,86,8.6,1,3,40,5.7,0.6,5.4,0,2007
206,Brandon Manumaleuna,SDG,28,TE,16,11,19,15,78.90%,127,8.5,2,6,17,6.7,0.9,7.9,0,2008
330,Brandon Manumaleuna,SDG,29,TE,16,5,7,5,71.40%,13,2.6,0,1,11,1.9,0.3,0.8,0,2009
332,Brandon Manumaleuna,CHI,30,TE,16,13,7,5,71.40%,43,8.6,1,4,16,6.1,0.3,2.7,0,2010
348,Brandon Myers,OAK,24,TE,11,2,6,4,66.70%,19,4.8,0,0,6,3.2,0.4,1.7,0,2009
244,Brandon Myers,OAK,25,TE,15,3,16,12,75.00%,80,6.7,0,4,16,5,0.8,5.3,1,2010
216,Brandon Myers,OAK,26,TE,16,7,27,16,59.30%,151,9.4,0,9,24,5.6,1,9.4,0,2011
20,Brandon Myers,OAK,27,TE,16,16,105,79,75.20%,806,10.2,4,42,29,7.7,4.9,50.4,0,2012
84,Brandon Myers,NYG,28,TE,16,14,76,47,61.80%,522,11.1,4,28,27,6.9,2.9,32.6,0,2013
183,Brandon Myers,TAM,29,TE,14,6,32,22,68.80%,190,8.6,0,8,26,5.9,1.6,13.6,0,2014
270,Brandon Myers,TAM,30,TE,11,6,17,12,70.60%,127,10.6,0,7,17,7.5,1.1,11.5,0,2015
318,Brandon Myers,TAM,31,TE,16,9,14,7,50.00%,59,8.4,1,4,12,4.2,0.4,3.7,0,2016
136,Brandon Pettigrew,DET,24,TE,11,11,54,30,55.60%,346,11.5,2,20,30,6.4,2.7,31.5,1,2009
22,Brandon Pettigrew,DET,25,TE,16,16,111,71,64.00%,722,10.2,4,33,35,6.5,4.4,45.1,0,2010
8,Brandon Pettigrew,DET,26,TE,16,16,126,83,65.90%,777,9.4,5,38,27,6.2,5.2,48.6,0,2011
50,Brandon Pettigrew,DET,27,TE,14,11,102,59,57.80%,567,9.6,3,33,24,5.6,4.2,40.5,4,2012
105,Brandon Pettigrew,DET,28,TE,14,14,63,41,65.10%,416,10.1,2,19,31,6.6,2.9,29.7,1,2013
268,Brandon Pettigrew,DET,29,TE,14,9,15,10,66.70%,70,7,0,4,13,4.7,0.7,5,0,2014
329,Brandon Pettigrew,DET,30,TE,8,8,15,7,46.70%,67,9.6,1,4,21,4.5,0.9,8.4,0,2015
364,Brandon Williams,CAR,27,TE,14,0,8,4,50.00%,44,11,0,4,16,5.5,0.3,3.1,0,2014
418,Brandon Williams,SEA,29,TE,16,1,3,2,66.70%,36,18,0,2,20,12,0.1,2.3,0,2016
215,Brent Celek,PHI,22,TE,16,4,22,16,72.70%,178,11.1,1,10,29,8.1,1,11.1,0,2007
144,Brent Celek,PHI,23,TE,16,7,38,27,71.10%,318,11.8,1,16,44,8.4,1.7,19.9,0,2008
23,Brent Celek,PHI,24,TE,16,15,112,76,67.90%,971,12.8,8,39,47,8.7,4.8,60.7,0,2009
96,Brent Celek,PHI,25,TE,16,15,79,42,53.20%,511,12.2,4,23,65,6.5,2.6,31.9,0,2010
41,Brent Celek,PHI,26,TE,16,16,98,62,63.30%,811,13.1,5,35,73,8.3,3.9,50.7,0,2011
51,Brent Celek,PHI,27,TE,15,14,88,57,64.80%,684,12,1,34,34,7.8,3.8,45.6,1,2012
140,Brent Celek,PHI,28,TE,16,15,51,32,62.70%,502,15.7,6,22,42,9.8,2,31.4,1,2013
135,Brent Celek,PHI,29,TE,16,15,51,32,62.70%,340,10.6,1,16,37,6.7,2,21.3,1,2014
161,Brent Celek,PHI,30,TE,16,13,35,27,77.10%,398,14.7,3,21,60,11.4,1.7,24.9,1,2015
238,Brent Celek,PHI,31,TE,16,8,19,14,73.70%,155,11.1,0,8,24,8.2,0.9,9.7,1,2016
248,Brent Celek,PHI,32,TE,16,10,24,13,54.20%,130,10,1,7,28,5.4,0.8,8.1,0,2017
380,Brett Pierce,DAL,24,TE,10,1,3,2,66.70%,15,7.5,0,1,10,5,0.2,1.5,0,2005
221,Brevin Jordan,HOU,21,TE,9,2,28,20,71.40%,178,8.9,3,10,27,6.4,2.2,19.8,0,2021
245,Brevin Jordan,HOU,22,TE,11,3,28,14,50.00%,128,9.1,0,7,20,4.6,1.3,11.6,0,2022
306,Brian Jones,JAX,23,TE,16,0,19,6,31.60%,87,14.5,1,5,26,4.6,0.4,5.4,0,2004
341,Brian Jones,JAX,24,TE,13,1,6,3,50.00%,49,16.3,0,1,41,8.2,0.2,3.8,0,2005
199,Brian Kozlowski,ATL,30,TE,16,3,25,15,60.00%,151,10.1,2,10,30,6,0.9,9.4,0,2000
200,Brian Kozlowski,ATL,31,TE,16,0,22,15,68.20%,270,18,1,11,46,12.3,0.9,16.9,0,2001
306,Brian Kozlowski,ATL,32,TE,16,2,9,6,66.70%,59,9.8,0,4,14,6.6,0.4,3.7,0,2002
255,Brian Kozlowski,ATL,33,TE,16,9,27,10,37.00%,87,8.7,0,7,19,3.2,0.6,5.4,1,2003
354,Brian Kozlowski,WAS,34,TE,11,1,6,3,50.00%,29,9.7,0,3,13,4.8,0.3,2.6,0,2004
375,Brian Kozlowski,WAS,35,TE,16,0,3,2,66.70%,26,13,0,1,18,8.7,0.1,1.6,0,2005
400,Brian Kozlowski,WAS,36,TE,3,0,2,1,50.00%,1,1,0,0,1,0.5,0.3,0.3,0,2006
412,Brian Kozlowski,WAS,37,TE,3,0,1,1,100.00%,5,5,0,0,5,5,0.3,1.7,0,2007
322,Brian Leonhardt,OAK,24,TE,12,3,8,6,75.00%,35,5.8,1,2,12,4.4,0.5,2.9,0,2014
445,Brian Leonhardt,SFO,25,TE,4,0,1,1,100.00%,4,4,0,0,4,4,0.3,1,0,2015
358,Brian Natkin,TEN,23,TE,3,1,3,2,66.70%,42,21,0,2,27,14,0.7,14,0,2001
451,Brian Parker,KAN,23,TE,9,0,2,1,50.00%,6,6,0,0,6,3,0.1,0.7,0,2015
356,Brian Parker,DEN,26,TE,13,1,10,5,50.00%,33,6.6,0,2,11,3.3,0.4,2.5,0,2018
277,Brock Wright,DET,23,TE,10,5,17,12,70.60%,117,9.8,2,6,36,6.9,1.2,11.7,0,2021
215,Brock Wright,DET,24,TE,17,10,24,18,75.00%,216,12,4,13,51,9,1.1,12.7,0,2022
